v_ee_x, v_ee_y, v_ee_z
-0.0545534, 0.425169, -0.0289719
-0.0547927, 0.428377, -0.0291663
-0.0546307, 0.431022, -0.0282759
-0.0538507, 0.429018, -0.0276835
-0.053616, 0.425289, -0.0287207
-0.0540262, 0.424717, -0.0306352
-0.0553707, 0.427594, -0.0335733
-0.0560612, 0.425129, -0.0373358
-0.0564398, 0.419547, -0.0397277
-0.0576389, 0.41852, -0.0409547
-0.0597664, 0.422516, -0.0425896
-0.0612634, 0.423479, -0.0456604
-0.0620012, 0.420372, -0.048912
-0.0628677, 0.417783, -0.0514193
-0.0647232, 0.419638, -0.0534827
-0.0664887, 0.422241, -0.0549465
-0.0674077, 0.420342, -0.0555651
-0.0679594, 0.41661, -0.0561896
-0.0690159, 0.416137, -0.0574298
-0.0703655, 0.417344, -0.0587766
-0.070586, 0.4167, -0.0585334
-0.0691697, 0.412974, -0.0575268
-0.0683492, 0.409906, -0.0583034
-0.0682376, 0.411095, -0.0588593
-0.0675559, 0.412737, -0.0579617
-0.0659662, 0.411313, -0.0581763
-0.0648243, 0.409369, -0.0584364
-0.0643918, 0.408733, -0.0595996
-0.0635697, 0.409104, -0.0594299
-0.0622936, 0.40967, -0.0574513
-0.0612675, 0.408466, -0.0573348
-0.0607689, 0.407765, -0.0566317
-0.0599803, 0.406922, -0.0572359
-0.0596524, 0.40526, -0.0581318
-0.0584457, 0.405181, -0.0576908
-0.0585494, 0.404623, -0.0582298
-0.057641, 0.401971, -0.05752
-0.056185, 0.399895, -0.0566254
-0.0552706, 0.39982, -0.0551267
-0.0556168, 0.400481, -0.0565048
-0.0562398, 0.40002, -0.057381
-0.0546561, 0.39776, -0.0563463
-0.053856, 0.39551, -0.0557922
-0.054453, 0.396179, -0.0563772
-0.0545371, 0.39749, -0.0553519
-0.0535002, 0.396597, -0.0550223
-0.0542539, 0.394947, -0.0575264
-0.0531831, 0.393365, -0.057746
-0.0529656, 0.393746, -0.0571791
-0.0532074, 0.393582, -0.0579601
-0.0531599, 0.391619, -0.057564
-0.05158, 0.388857, -0.0574632
-0.0522746, 0.387382, -0.059258
-0.0511565, 0.386433, -0.0599497
-0.050808, 0.385234, -0.0602748
-0.0509307, 0.384234, -0.0606885
-0.0505671, 0.383197, -0.0606477
-0.0510275, 0.382389, -0.0613325
-0.050669, 0.380821, -0.0617138
-0.0505834, 0.379005, -0.0629653
-0.0495525, 0.378571, -0.0619393
-0.0494347, 0.379426, -0.0610659
-0.0493685, 0.378745, -0.0613839
-0.0505596, 0.377383, -0.0634355
-0.0503846, 0.37587, -0.0643767
-0.0505126, 0.375308, -0.064507
-0.0501545, 0.374836, -0.0639049
-0.0510758, 0.372928, -0.066154
-0.0504198, 0.37102, -0.0673206
-0.0498762, 0.36976, -0.0673705
-0.0493907, 0.368041, -0.0686615
-0.0490985, 0.365344, -0.0692385
-0.0482079, 0.363954, -0.0688495
-0.0478799, 0.362699, -0.0687882
-0.0475841, 0.362596, -0.0680309
-0.0479743, 0.361481, -0.0692373
-0.047678, 0.358695, -0.0706407
-0.0482461, 0.358049, -0.0725424
-0.0488106, 0.357962, -0.0723517
-0.0468639, 0.357871, -0.0709651
-0.0467947, 0.355133, -0.0704542
-0.047535, 0.354077, -0.0735744
-0.0495741, 0.35391, -0.0759344
-0.0487499, 0.353304, -0.076536
-0.0496108, 0.351618, -0.0783107
-0.0480549, 0.348694, -0.0774416
-0.0478302, 0.347703, -0.077456
-0.0483167, 0.347766, -0.0765262
-0.0470953, 0.345427, -0.0768008
-0.0460359, 0.343077, -0.0763631
-0.0457117, 0.341472, -0.0779417
-0.0466533, 0.339494, -0.0797299
-0.0469151, 0.338462, -0.0809136
-0.0465021, 0.336179, -0.0814016
-0.0448927, 0.333298, -0.081156
-0.0448838, 0.332306, -0.0818798
-0.0464204, 0.33262, -0.0844993
-0.0470615, 0.330377, -0.0865655
-0.0457602, 0.327987, -0.0862294
-0.0461636, 0.327333, -0.086249
-0.0458561, 0.326842, -0.0853798
-0.0454761, 0.325555, -0.085917
-0.045621, 0.323938, -0.086991
-0.0447775, 0.322463, -0.0876146
-0.0436211, 0.32012, -0.087065
-0.0441362, 0.319378, -0.0884397
-0.0459273, 0.318361, -0.0908187
-0.0453304, 0.315972, -0.0928011
-0.0432868, 0.313284, -0.0927751
-0.0420244, 0.312051, -0.0921007
-0.0433003, 0.312298, -0.092853
-0.0438354, 0.310308, -0.094112
-0.0424934, 0.306405, -0.0940827
-0.0416152, 0.305061, -0.0942153
-0.0430755, 0.306488, -0.0947952
-0.0429137, 0.305194, -0.0956402
-0.0405469, 0.300886, -0.0955757
-0.0393385, 0.297727, -0.0963215
-0.040136, 0.297405, -0.0970683
-0.0413382, 0.297812, -0.0982384
-0.0416536, 0.295354, -0.100347
-0.0392665, 0.291536, -0.10049
-0.0371955, 0.289839, -0.0986975
-0.0389063, 0.290087, -0.0996045
-0.0398056, 0.289593, -0.101195
-0.0394004, 0.286221, -0.102368
-0.037671, 0.283087, -0.103397
-0.0373092, 0.28237, -0.10265
-0.0375945, 0.282023, -0.104254
-0.0384664, 0.280467, -0.105929
-0.0357745, 0.277367, -0.106477
-0.0348884, 0.274348, -0.106975
-0.0354666, 0.27346, -0.108029
-0.0370802, 0.273537, -0.108897
-0.0353835, 0.271615, -0.107845
-0.0314949, 0.268286, -0.105551
-0.0317882, 0.266355, -0.107373
-0.0334827, 0.265511, -0.110358
-0.0332753, 0.264283, -0.110314
-0.0318662, 0.26194, -0.111091
-0.0313872, 0.258864, -0.111873
-0.0307276, 0.257985, -0.112555
-0.0307272, 0.257186, -0.112368
-0.0293497, 0.255323, -0.112547
-0.0284816, 0.251954, -0.113093
-0.0291155, 0.250927, -0.11409
-0.0290592, 0.250581, -0.113676
-0.0274064, 0.249375, -0.112839
-0.0276789, 0.247898, -0.113592
-0.0285255, 0.24775, -0.114963
-0.0294508, 0.246255, -0.117246
-0.0299882, 0.244744, -0.118791
-0.0294826, 0.244403, -0.11896
-0.0296834, 0.243706, -0.118783
-0.0288589, 0.242581, -0.118828
-0.0279717, 0.241322, -0.117503
-0.0279384, 0.240639, -0.11706
-0.0285557, 0.239595, -0.11839
-0.0295441, 0.23823, -0.120725
-0.0280898, 0.238562, -0.118733
-0.0267099, 0.237849, -0.116649
-0.0277898, 0.235334, -0.119821
-0.0288522, 0.233948, -0.121658
-0.0292503, 0.234082, -0.12225
-0.0290203, 0.233132, -0.121577
-0.0277271, 0.231183, -0.121526
-0.0269997, 0.229299, -0.120342
-0.02599, 0.229146, -0.119133
-0.0262762, 0.227655, -0.119808
-0.0272699, 0.226061, -0.122144
-0.0275513, 0.225422, -0.122513
-0.0257424, 0.224408, -0.120939
-0.0256765, 0.221978, -0.122199
-0.0261015, 0.220495, -0.124492
-0.027103, 0.219655, -0.126448
-0.0269616, 0.217843, -0.126768
-0.024294, 0.213938, -0.12675
-0.0223352, 0.210625, -0.125679
-0.0210002, 0.208857, -0.12583
-0.0202725, 0.206582, -0.126933
-0.0179585, 0.201831, -0.128209
-0.0165223, 0.198349, -0.129151
-0.0174766, 0.196312, -0.131814
-0.0157491, 0.193654, -0.1318
-0.011495, 0.189921, -0.130339
-0.010718, 0.185795, -0.13259
-0.011312, 0.184172, -0.134324
-0.011207, 0.182452, -0.134464
-0.00889908, 0.179829, -0.133006
-0.00693697, 0.176408, -0.132734
-0.00603917, 0.173596, -0.134323
-0.00483339, 0.172072, -0.134003
-0.0028577, 0.169389, -0.13389
-0.00351887, 0.166939, -0.135993
-0.00403269, 0.164186, -0.139048
-0.00168546, 0.161565, -0.138943
-0.000151806, 0.159953, -0.137518
-0.000533741, 0.159256, -0.138076
-0.000646051, 0.156799, -0.139201
0.00071487, 0.154007, -0.139578
0.000489572, 0.153137, -0.140121
-0.000390053, 0.152867, -0.140657
0.00179771, 0.150144, -0.139647
0.00367178, 0.148076, -0.139398
0.00294767, 0.146494, -0.14072
0.00374085, 0.14356, -0.14232
0.00329795, 0.141894, -0.143786
0.00264803, 0.141399, -0.143787
0.00565381, 0.139506, -0.141494
0.00797233, 0.136442, -0.140255
0.00741074, 0.135273, -0.141082
0.00607718, 0.134532, -0.142233
0.00540765, 0.133166, -0.143358
0.00719476, 0.131187, -0.142882
0.00911748, 0.128672, -0.141947
0.00882108, 0.12629, -0.144042
0.00939979, 0.124822, -0.144488
0.0104952, 0.123001, -0.144522
0.0115133, 0.119602, -0.145209
0.011252, 0.117659, -0.146023
0.0104126, 0.11833, -0.145024
0.0119296, 0.117859, -0.142522
0.0132168, 0.114393, -0.143075
0.0134224, 0.111205, -0.145599
0.0130237, 0.109846, -0.146065
0.0123669, 0.110741, -0.144746
0.0115691, 0.109348, -0.146296
0.0124245, 0.106387, -0.147037
0.0136227, 0.104972, -0.146921
0.013587, 0.104184, -0.146768
0.0143987, 0.102824, -0.146002
0.0148002, 0.100322, -0.146295
0.0156507, 0.0978474, -0.146604
0.0148983, 0.0962417, -0.146964
0.0158714, 0.0957577, -0.146071
0.0164958, 0.0954223, -0.144725
0.0168884, 0.093339, -0.145651
0.0179644, 0.0896777, -0.146373
0.0167167, 0.0883619, -0.148002
0.0169167, 0.0860882, -0.148709
0.0177578, 0.0849337, -0.148758
0.0186292, 0.0818753, -0.149601
0.0191317, 0.0805363, -0.149221
0.01925, 0.0799969, -0.148217
0.0201254, 0.0786537, -0.146299
0.0212965, 0.0765068, -0.145735
0.0217383, 0.0734308, -0.146789
0.0206125, 0.0716214, -0.149329
0.0200375, 0.0716525, -0.14889
0.0217603, 0.0703344, -0.146597
0.0225068, 0.0676275, -0.146714
0.0218136, 0.0647775, -0.149556
0.0204623, 0.0650067, -0.150013
0.020675, 0.0629967, -0.150905
0.0211344, 0.0603721, -0.150843
0.0232999, 0.0568528, -0.150614
0.0223311, 0.0572093, -0.149222
0.0229469, 0.0563339, -0.148412
0.0223248, 0.0551568, -0.14841
0.0247449, 0.051428, -0.148482
0.0246427, 0.0497936, -0.148721
0.0258318, 0.0478244, -0.148314
0.0255834, 0.045056, -0.149533
0.0252081, 0.0425204, -0.150928
0.0255047, 0.0399601, -0.152906
0.0253645, 0.0400807, -0.151882
0.0281828, 0.0365464, -0.151397
0.0278349, 0.0346402, -0.150798
0.0271554, 0.0344561, -0.151259
0.0272859, 0.0322102, -0.150115
0.0267884, 0.032121, -0.150188
0.0284106, 0.0282225, -0.150148
0.0273856, 0.0271081, -0.151296
0.026518, 0.0265174, -0.15211
0.0277173, 0.0237979, -0.151054
0.0286202, 0.0223983, -0.149879
0.0281975, 0.0199578, -0.150446
0.0292507, 0.0166515, -0.15219
0.0287556, 0.0164811, -0.151588
0.0292426, 0.0136893, -0.152363
0.031171, 0.0093455, -0.152065
0.030524, 0.00799842, -0.151828
0.0310227, 0.00674741, -0.151386
0.030812, 0.00360266, -0.152668
0.0312718, 0.00248108, -0.15178
0.0321813, 0.00152419, -0.150638
0.0339677, -0.00353936, -0.151323
0.0335398, -0.00490589, -0.152342
0.0305227, -0.0039843, -0.15299
0.031493, -0.00540887, -0.151228
0.033875, -0.0106797, -0.151937
0.0321656, -0.0124318, -0.154247
0.0305631, -0.0118474, -0.155314
0.0315616, -0.0154755, -0.155276
0.0334992, -0.0203432, -0.155549
0.0323486, -0.0204833, -0.154788
0.0306494, -0.0192046, -0.153495
0.0323939, -0.0226984, -0.152954
0.0350406, -0.029119, -0.153559
0.0362551, -0.0313744, -0.15283
0.0348667, -0.0308548, -0.153035
0.0333857, -0.0322642, -0.153589
0.035567, -0.0368953, -0.154127
0.0380589, -0.0402755, -0.151722
0.0375365, -0.0408814, -0.151737
0.0341696, -0.0404045, -0.152967
0.033259, -0.0425928, -0.154464
0.0353902, -0.0459845, -0.153975
0.0368475, -0.0497078, -0.154113
0.0351761, -0.0509451, -0.155161
0.0338814, -0.051924, -0.155209
0.0346477, -0.0539698, -0.154039
0.0363874, -0.0571407, -0.15313
0.0358277, -0.058633, -0.153241
0.0346065, -0.0589005, -0.153416
0.0347324, -0.0616782, -0.153926
0.0372911, -0.0664852, -0.152659
0.0388462, -0.0704587, -0.152494
0.0386159, -0.0724392, -0.151894
0.0372213, -0.073003, -0.153318
0.0367076, -0.0742554, -0.152788
0.0375221, -0.0774649, -0.152921
0.0393565, -0.0812559, -0.150747
0.0390073, -0.0839176, -0.152665
0.037268, -0.0850317, -0.153452
0.0363726, -0.0856894, -0.154663
0.0368858, -0.0877593, -0.153104
0.0369988, -0.0902096, -0.153558
0.0364011, -0.0922076, -0.153123
0.0361261, -0.0938965, -0.153227
0.0363941, -0.0964702, -0.152507
0.035937, -0.0977764, -0.152055
0.0353093, -0.0988415, -0.151968
0.0344641, -0.100568, -0.152496
0.0340102, -0.102349, -0.152583
0.0339464, -0.103581, -0.151501
0.0341743, -0.105195, -0.151216
0.0346875, -0.106261, -0.150239
0.0342162, -0.106678, -0.151101
0.0343983, -0.106893, -0.150042
0.0347731, -0.107509, -0.149158
0.0352594, -0.108298, -0.147606
0.0359785, -0.108705, -0.145673
0.0351362, -0.108739, -0.146365
0.0355846, -0.109453, -0.14566
0.0357556, -0.110061, -0.146099
0.0365497, -0.111131, -0.144344
0.0376641, -0.112254, -0.142566
0.0380056, -0.112923, -0.141167
0.0384135, -0.113263, -0.139892
0.0387032, -0.114157, -0.139664
0.0399096, -0.115918, -0.138649
0.0419737, -0.118962, -0.137464
0.045851, -0.125125, -0.136566
0.0478397, -0.127917, -0.135028
0.0474802, -0.127653, -0.133608
0.04748, -0.12813, -0.132891
0.0504503, -0.13273, -0.132023
0.0528017, -0.136472, -0.131256
0.0528188, -0.136866, -0.130476
0.0527611, -0.137007, -0.129045
0.0538874, -0.140031, -0.129544
0.0568966, -0.144133, -0.128131
0.0582173, -0.145716, -0.12653
0.0571507, -0.145206, -0.126135
0.0572153, -0.144897, -0.124189
0.059228, -0.148236, -0.123686
0.0622034, -0.154537, -0.124869
0.0649138, -0.159267, -0.124704
0.0648214, -0.160876, -0.125164
0.0624276, -0.161919, -0.12645
0.0611819, -0.16316, -0.125532
0.0615635, -0.168314, -0.125173
0.0612027, -0.17366, -0.126099
0.0577033, -0.176218, -0.128253
0.0523262, -0.17681, -0.130906
0.0510743, -0.180118, -0.131357
0.0524963, -0.18497, -0.129806
0.049782, -0.185332, -0.130497
0.0440487, -0.184027, -0.133766
0.0430101, -0.1888, -0.135895
0.0456879, -0.19661, -0.135238
0.0448387, -0.197797, -0.133961
0.0404305, -0.197117, -0.135394
0.0385564, -0.200614, -0.13675
0.0390761, -0.20406, -0.135795
0.0391274, -0.207776, -0.135871
0.0388458, -0.213762, -0.138079
0.0377481, -0.21482, -0.13706
0.0360753, -0.214558, -0.135569
0.0352248, -0.218859, -0.137009
0.0352242, -0.221494, -0.13697
0.0349128, -0.222709, -0.135922
0.0341041, -0.225296, -0.135359
0.0314459, -0.224849, -0.135057
0.0310266, -0.228598, -0.136358
0.0319228, -0.232337, -0.135904
0.0309508, -0.233438, -0.134765
0.0289997, -0.235559, -0.134985
0.0265986, -0.235657, -0.135428
0.0249819, -0.237731, -0.136499
0.0263013, -0.241581, -0.135398
0.0251047, -0.243039, -0.134231
0.0254353, -0.24581, -0.132638
0.0239139, -0.246348, -0.132344
0.0249335, -0.250285, -0.132728
0.0237642, -0.25217, -0.133245
0.0225832, -0.252429, -0.131838
0.0218501, -0.253063, -0.130037
0.0220507, -0.255779, -0.129281
0.0225044, -0.258963, -0.129519
0.0208245, -0.258324, -0.129291
0.019475, -0.258453, -0.129379
0.0183391, -0.258839, -0.128185
0.0190923, -0.26172, -0.126486
0.0182077, -0.263246, -0.125599
0.0178287, -0.265882, -0.12585
0.016179, -0.267251, -0.126537
0.016335, -0.26921, -0.126051
0.015165, -0.27032, -0.125974
0.0155032, -0.272403, -0.124554
0.017247, -0.273301, -0.120723
0.017646, -0.27733, -0.120077
0.0160418, -0.279932, -0.121912
0.0148374, -0.282201, -0.122754
0.0138875, -0.282381, -0.122264
0.0153967, -0.284492, -0.119611
0.015956, -0.287018, -0.118267
0.0158215, -0.289383, -0.118006
0.0138652, -0.288462, -0.117991
0.0126265, -0.28921, -0.118318
0.0120082, -0.290939, -0.117821
0.011784, -0.29337, -0.117061
0.0112119, -0.295577, -0.116689
0.0101868, -0.297004, -0.11701
0.0103158, -0.297692, -0.115739
0.0102021, -0.297931, -0.114098
0.00960999, -0.300558, -0.114101
0.00896663, -0.303459, -0.11407
0.00917807, -0.305016, -0.112808
0.0112397, -0.30695, -0.110319
0.0109214, -0.307792, -0.109187
0.00988691, -0.309481, -0.109508
0.00984507, -0.310832, -0.10838
0.00964995, -0.312777, -0.107862
0.00845973, -0.313561, -0.107613
0.0069574, -0.313275, -0.107365
0.00589957, -0.313052, -0.106899
0.00630708, -0.314739, -0.106201
0.00720384, -0.316651, -0.104768
0.00543698, -0.31926, -0.105861
0.00343275, -0.320566, -0.106676
0.00244067, -0.320449, -0.105697
0.00405659, -0.321849, -0.103638
0.00463097, -0.323971, -0.102267
0.0040719, -0.325707, -0.102178
0.00402306, -0.327752, -0.101336
0.00447601, -0.331205, -0.100278
0.00392265, -0.333302, -0.0997962
0.00244965, -0.33341, -0.0995355
0.000372893, -0.333457, -0.100021
0.000807769, -0.334973, -0.0992509
0.00259192, -0.337522, -0.0970979
0.00176085, -0.339706, -0.0971226
-0.000931633, -0.338923, -0.0978102
-0.00179083, -0.338665, -0.0972841
0.000463795, -0.340687, -0.0947766
0.00169291, -0.343605, -0.0932354
0.00045502, -0.344879, -0.0934781
-0.00072097, -0.343982, -0.0926892
-0.00139719, -0.345679, -0.0924539
-0.00151867, -0.348833, -0.0922341
-0.00200542, -0.350647, -0.0920211
-0.00254059, -0.351358, -0.091675
-0.00131421, -0.352767, -0.09002
-0.00112589, -0.355245, -0.0893966
-0.00334719, -0.356414, -0.090495
-0.00506012, -0.356059, -0.0904607
-0.00464444, -0.358035, -0.0895325
-0.00343444, -0.359699, -0.0880609
-0.00434536, -0.359584, -0.0877656
-0.00524142, -0.359458, -0.0873145
-0.00606563, -0.359849, -0.086746
-0.00680874, -0.361895, -0.0868208
-0.0077601, -0.36377, -0.0868564
-0.00891139, -0.364245, -0.0867023
-0.00951409, -0.364707, -0.0863261
-0.00810588, -0.365717, -0.084553
-0.00837769, -0.367156, -0.0839829
-0.00936654, -0.369891, -0.0843816
-0.00965617, -0.372799, -0.0838487
-0.00842024, -0.373864, -0.0821617
-0.00787191, -0.373662, -0.0806558
-0.00845752, -0.3743, -0.0803653
-0.00874555, -0.37643, -0.0798719
-0.00911603, -0.376932, -0.0791291
-0.0106036, -0.376238, -0.0789536
-0.0116161, -0.376986, -0.0788391
-0.0120931, -0.37783, -0.0782804
-0.012064, -0.379, -0.077809
-0.0107804, -0.380147, -0.0760326
-0.011357, -0.381313, -0.0755678
-0.0130855, -0.382033, -0.0759209
-0.0141557, -0.383277, -0.0757666
-0.0136725, -0.384773, -0.0746569
-0.0125679, -0.385759, -0.0730527
-0.0126626, -0.387444, -0.0724399
-0.0130547, -0.388569, -0.0717944
-0.0133308, -0.389183, -0.0708619
-0.0143275, -0.388868, -0.0704735
-0.0149163, -0.390723, -0.0701696
-0.0156821, -0.392574, -0.0698989
-0.0167835, -0.392629, -0.069597
-0.0171681, -0.392272, -0.0688876
-0.0161483, -0.392034, -0.0670712
-0.0158012, -0.393446, -0.0660533
-0.0168629, -0.394365, -0.0658823
-0.01787, -0.394064, -0.0652448
-0.0174657, -0.394417, -0.0641256
-0.016209, -0.394387, -0.0623811
-0.0163662, -0.396215, -0.0618683
-0.0162473, -0.398726, -0.0611743
-0.0166531, -0.400985, -0.0606204
-0.0164662, -0.40108, -0.059531
-0.0176835, -0.400246, -0.0591715
-0.0187834, -0.400723, -0.0589725
-0.0190157, -0.401733, -0.0582382
-0.0196505, -0.40303, -0.0578114
-0.0197299, -0.402528, -0.0569906
-0.0190641, -0.4006, -0.05523
-0.0190022, -0.401788, -0.0544623
-0.0195254, -0.404921, -0.054118
-0.0204129, -0.406395, -0.0536336
-0.0203292, -0.405343, -0.052609
-0.0204295, -0.404008, -0.0515323
-0.0198197, -0.404016, -0.0502365
-0.0199258, -0.407234, -0.0496953
-0.0194363, -0.410553, -0.0487367
-0.0202332, -0.409466, -0.0481239
-0.0205543, -0.407394, -0.0471899
-0.0212056, -0.408686, -0.0466992
-0.0211172, -0.412127, -0.0460502
-0.0218236, -0.413596, -0.045544
-0.0224539, -0.410537, -0.0447422
-0.0240734, -0.407729, -0.0444382
-0.0237986, -0.40925, -0.0435094
-0.0221062, -0.413282, -0.041859
-0.0208216, -0.413289, -0.0402972
-0.0215303, -0.410837, -0.0396056
-0.022727, -0.410444, -0.0393061
-0.0225447, -0.412863, -0.0384252
-0.021837, -0.416128, -0.0373333
-0.021507, -0.416888, -0.036239
-0.0222612, -0.414954, -0.0356027
-0.0221984, -0.413702, -0.0346533
-0.0223792, -0.415204, -0.0339332
-0.0218002, -0.41732, -0.0327632
-0.0219141, -0.417735, -0.0319398
-0.0226426, -0.416068, -0.0313497
-0.0223816, -0.415427, -0.0303004
-0.0224884, -0.416377, -0.0295436
-0.022854, -0.417445, -0.0288018
-0.0227772, -0.41724, -0.0277791
-0.023486, -0.416655, -0.0273418
-0.0232149, -0.415871, -0.0262801
-0.022624, -0.416273, -0.0251429
-0.0234151, -0.418622, -0.0247301
-0.0228877, -0.421245, -0.0234766
-0.0219999, -0.421824, -0.022255
-0.0221555, -0.418994, -0.0214442
-0.0219884, -0.41711, -0.0204091
-0.0221457, -0.419804, -0.0197209
-0.0229759, -0.42206, -0.0191783
-0.0229684, -0.419894, -0.0183156
-0.0221856, -0.417165, -0.017138
-0.0230984, -0.417653, -0.0166919
-0.0233958, -0.42159, -0.0158757
-0.0224475, -0.422137, -0.0145348
-0.0221056, -0.418652, -0.0135702
-0.0227479, -0.416772, -0.0130644
-0.0221911, -0.418977, -0.01193
-0.0209235, -0.421308, -0.0103987
-0.0211177, -0.422803, -0.0095845
-0.0222078, -0.422079, -0.00929507
-0.0225865, -0.420823, -0.00871355
-0.0217174, -0.420466, -0.00744947
-0.0211275, -0.421662, -0.00626407
-0.02143, -0.421888, -0.00552296
-0.0219673, -0.420932, -0.00500347
-0.0219388, -0.419258, -0.00425562
-0.0216807, -0.418874, -0.00330991
-0.0215948, -0.420936, -0.00226998
-0.0215672, -0.422514, -0.00134329
-0.0213066, -0.420955, -0.000490383
-0.0211651, -0.417926, 0.000248233
-0.0208118, -0.417411, 0.00122649
-0.0203455, -0.420462, 0.0024622
-0.0204696, -0.422457, 0.00334682
-0.0206157, -0.422135, 0.0040454
-0.0207645, -0.419869, 0.0046343
-0.0206784, -0.419331, 0.00544369
-0.020425, -0.421547, 0.00651659
-0.0201236, -0.421401, 0.00752622
-0.0198221, -0.418838, 0.00829788
-0.0196281, -0.417563, 0.00905763
-0.0194233, -0.417287, 0.00996395
-0.0192011, -0.418952, 0.0110366
-0.0190231, -0.419595, 0.0120264
-0.0187278, -0.418937, 0.0129196
-0.0184102, -0.417427, 0.0136924
-0.0185334, -0.416038, 0.014317
-0.0194641, -0.416469, 0.0147832
-0.0205644, -0.418866, 0.0152753
-0.0220218, -0.42008, 0.0154809
-0.023583, -0.419115, 0.0154149
-0.0249606, -0.417481, 0.0154006
-0.0262982, -0.417513, 0.0155289
-0.0277207, -0.41939, 0.0158428
-0.0290127, -0.418508, 0.0159696
-0.0303284, -0.416047, 0.0158225
-0.0317315, -0.415483, 0.0158869
-0.0331431, -0.41502, 0.0159571
-0.0345287, -0.416243, 0.0162644
-0.03571, -0.416096, 0.0165254
-0.0368467, -0.415125, 0.0166406
-0.0379311, -0.413601, 0.0167017
-0.0390104, -0.412341, 0.016845
-0.040208, -0.412564, 0.0171364
-0.0415821, -0.414258, 0.017461
-0.0429358, -0.41501, 0.0177005
-0.0442544, -0.414887, 0.0178371
-0.0453511, -0.413123, 0.0178451
-0.046571, -0.412102, 0.0178824
-0.047879, -0.41257, 0.0181351
-0.0489122, -0.411771, 0.0183268
-0.0492117, -0.410849, 0.0188702
-0.047564, -0.40929, 0.0201768
-0.0468509, -0.408038, 0.0209942
-0.0457551, -0.40784, 0.0223547
-0.0438289, -0.408636, 0.0241725
-0.0414117, -0.408634, 0.0260402
-0.0392955, -0.406445, 0.0275387
-0.0372841, -0.404454, 0.0289125
-0.0354607, -0.404857, 0.0305856
-0.0339422, -0.405983, 0.0323028
-0.0322622, -0.406186, 0.033874
-0.0311144, -0.406615, 0.0352504
-0.0295882, -0.4068, 0.036784
-0.0281486, -0.40558, 0.0379385
-0.0267505, -0.403413, 0.0390089
-0.0259435, -0.402708, 0.0400406
-0.025303, -0.403857, 0.0413214
-0.0241907, -0.403679, 0.0426164
-0.0224313, -0.401085, 0.0437105
-0.0216198, -0.399319, 0.0445226
-0.0216643, -0.398805, 0.0452076
-0.0206369, -0.399915, 0.0467022
-0.0184681, -0.398873, 0.0482969
-0.0176893, -0.396739, 0.0490145
-0.0170853, -0.39641, 0.0499638
-0.0165551, -0.396753, 0.0510074
-0.0167348, -0.396314, 0.0515836
-0.0156483, -0.395334, 0.0526928
-0.0154161, -0.395099, 0.0534071
-0.0161518, -0.395747, 0.0539484
