dq1, dq2, dq3, dq4, dq5, dq6, dq7
-0.469788, -6.45746e-06, -0.244835, 0.127122, 0.000194123, -4.85836e-05, -4.76839e-06
-0.468503, -3.62345e-05, -0.242414, 0.132792, 0.000235503, -0.000168348, 1.79083e-05
-0.468354, 5.0689e-05, -0.240327, 0.139382, 8.29974e-05, 1.88234e-05, -2.54249e-05
-0.467294, 0.000115887, -0.239135, 0.14038, -0.000251508, 8.34135e-06, 1.54243e-05
-0.466817, -0.000148859, -0.239788, 0.143125, -0.000303657, 2.37177e-05, 6.83508e-06
-0.466519, -1.25709e-05, -0.239804, 0.149379, 4.69518e-05, 9.05955e-05, -2.36622e-05
-0.466214, 8.78541e-05, -0.238236, 0.153219, 0.000266407, -3.99391e-05, 9.53573e-06
-0.465117, -4.78236e-05, -0.235312, 0.156268, 0.000299569, -0.000137826, -9.12596e-06
-0.463937, 9.89355e-05, -0.233342, 0.160349, -2.74205e-05, -4.10547e-05, -4.04405e-06
-0.463221, 9.72363e-05, -0.23279, 0.163112, -0.000289767, 8.51033e-06, 1.82293e-05
-0.464399, -5.03479e-05, -0.233426, 0.16758, -0.000213818, 9.7196e-05, -1.8613e-05
-0.464727, 0.000104487, -0.2331, 0.171441, -6.27166e-05, 9.69824e-06, 2.51127e-05
-0.464619, 1.29412e-05, -0.232823, 0.173633, 0.000281858, -2.37207e-06, -1.55627e-05
-0.46419, -2.09685e-05, -0.230684, 0.177013, 0.000242347, -1.44028e-05, 1.31249e-05
-0.46328, 5.0772e-05, -0.228048, 0.1806, -1.00523e-05, -4.64129e-05, -8.53586e-07
-0.463557, -4.42347e-05, -0.225686, 0.183918, -0.000239365, -5.4596e-07, -7.06013e-06
-0.462919, 2.04406e-05, -0.226988, 0.188398, -0.000159468, 3.97886e-05, 1.68927e-05
-0.461715, 2.38827e-06, -0.225429, 0.191004, 5.74702e-05, 2.43137e-05, -5.85366e-06
-0.460481, 2.10797e-05, -0.223003, 0.194068, 0.000196309, -3.59381e-05, -1.59456e-05
-0.460495, 9.60962e-05, -0.22058, 0.194758, 7.63204e-05, -9.60108e-05, 1.9625e-05
-0.459019, -1.74802e-05, -0.21922, 0.198053, 1.24579e-05, 7.09001e-05, -3.13339e-05
-0.458306, 0.000132391, -0.219277, 0.198579, -0.000197356, 3.14185e-05, 1.28058e-05
-0.457582, -6.81303e-05, -0.219123, 0.202329, -4.475e-05, -6.09862e-06, 1.90142e-05
-0.457322, -1.01697e-05, -0.217453, 0.206367, 0.000118997, -2.93936e-05, -2.49349e-05
-0.456452, -5.1219e-05, -0.214851, 0.211727, 0.000170177, -3.30467e-05, 8.97175e-06
-0.454919, 0.000130792, -0.213137, 0.210785, 6.72204e-07, -9.47295e-05, 3.97572e-06
-0.454239, -0.000155594, -0.211724, 0.213277, -0.000245303, 0.000151553, -2.49293e-05
-0.454746, 9.78908e-05, -0.212098, 0.214822, -0.000130046, -3.29356e-05, 2.89834e-05
-0.455077, 0.000130134, -0.211317, 0.217876, 8.11797e-05, 2.54355e-05, -7.17769e-06
-0.45437, 4.28517e-06, -0.209923, 0.218028, 0.000121405, -5.54623e-05, 3.50117e-06
-0.454196, 6.19629e-05, -0.209952, 0.220084, 0.000117848, -7.12898e-05, 8.22122e-06
-0.453505, -5.91486e-06, -0.207623, 0.22235, 8.42568e-05, 1.51212e-05, -9.70847e-06
-0.452986, -9.29082e-06, -0.204595, 0.224782, -0.000122814, -1.33205e-05, 1.57191e-05
-0.451861, -1.74687e-05, -0.201552, 0.226127, -9.71485e-05, 2.74701e-05, 6.96574e-06
-0.450983, -1.07131e-06, -0.202766, 0.229018, 3.17091e-05, -3.45393e-05, -1.69345e-05
-0.450199, -0.000120591, -0.201876, 0.233109, 3.36049e-06, -1.53057e-05, 5.84727e-06
-0.450126, 0.000200157, -0.200847, 0.234495, 6.55574e-05, -2.68038e-05, -4.07858e-06
-0.448285, -3.14308e-05, -0.196728, 0.234429, 6.1085e-05, 8.14354e-06, -2.84984e-05
-0.446702, 9.28482e-05, -0.195122, 0.235053, -5.83423e-05, -1.64126e-05, 2.74018e-05
-0.445653, 4.11445e-05, -0.194811, 0.235463, -7.92503e-05, 2.60877e-05, -7.87857e-06
-0.445268, -0.000141926, -0.19416, 0.239476, -5.64813e-05, 6.49547e-05, -2.35005e-05
-0.445111, -6.28926e-05, -0.192303, 0.245558, -3.66642e-06, -1.79285e-05, 2.96166e-05
-0.443293, -0.000154668, -0.189985, 0.246932, 5.17719e-05, 5.39465e-06, -6.89712e-06
-0.441426, -0.00233089, -0.188764, 0.247868, -3.04546e-05, 0.000262668, 3.6255e-06
-0.438811, -0.0155946, -0.190873, 0.250725, 3.99011e-05, 0.000263217, 1.6066e-06
-0.436717, -0.0391773, -0.193649, 0.249355, 0.000199195, 0.00119776, -1.93094e-05
-0.431051, -0.0731653, -0.193771, 0.239198, 6.69083e-05, 0.000604174, 2.48041e-05
-0.423362, -0.102541, -0.190055, 0.226749, -0.000130502, 0.000621434, 4.32188e-06
-0.415583, -0.121612, -0.184971, 0.210088, 1.69097e-05, 0.000488933, 1.91519e-06
-0.409507, -0.129843, -0.179422, 0.200996, 6.08705e-05, 0.000183304, 7.51841e-06
-0.404505, -0.14589, -0.176649, 0.199737, 3.7665e-05, 9.45682e-05, -4.33807e-05
-0.397597, -0.171099, -0.173151, 0.207908, -7.94116e-05, 4.85886e-05, 1.41493e-05
-0.389317, -0.201891, -0.168565, 0.218422, -2.45187e-05, 4.15527e-05, 6.27009e-06
-0.380543, -0.219954, -0.164303, 0.229181, 0.000170668, -0.000382001, -2.39125e-05
-0.37257, -0.218848, -0.15751, 0.233095, -4.18356e-05, 6.42952e-05, 1.60945e-05
-0.364459, -0.211752, -0.152004, 0.234462, -0.00010395, -0.000385274, -6.21952e-06
-0.355206, -0.212251, -0.144371, 0.240247, 2.86756e-05, 5.61749e-05, -2.7561e-06
-0.347962, -0.229717, -0.136551, 0.249116, 0.000140844, -0.000101904, 1.88e-05
-0.343537, -0.25095, -0.134508, 0.256324, 0.000297304, 0.000115001, -2.50298e-05
-0.339174, -0.263997, -0.130726, 0.254926, -8.18013e-05, 3.76217e-05, 2.22691e-05
-0.332916, -0.259007, -0.121375, 0.252545, -0.000185729, -0.000123478, 1.6538e-05
-0.326846, -0.254861, -0.113027, 0.247592, 3.108e-06, 5.20588e-05, -3.27019e-05
-0.320766, -0.255219, -0.106718, 0.24776, 0.000140185, 9.72973e-06, -1.15198e-06
-0.314876, -0.266135, -0.10112, 0.244905, 0.000200929, 0.000524842, -5.10484e-07
-0.311397, -0.278627, -0.0948084, 0.246015, 9.97303e-05, -0.000167837, -2.26214e-07
-0.309342, -0.282488, -0.0910038, 0.247048, 1.21601e-05, 7.91259e-05, 1.32514e-05
-0.307691, -0.277692, -0.0876361, 0.24565, -4.80081e-05, -3.16822e-05, -2.08189e-05
-0.303108, -0.266778, -0.0808182, 0.246566, -0.000181425, -7.41035e-05, 1.74654e-05
-0.29664, -0.262235, -0.0723247, 0.249381, -3.76906e-05, -3.2838e-05, 7.73958e-06
-0.291851, -0.259114, -0.0649972, 0.251002, 0.00015414, 0.000145619, -1.65916e-05
-0.289095, -0.260187, -0.0616033, 0.245948, 5.76336e-05, -2.88956e-05, 5.98708e-06
-0.287347, -0.25535, -0.0573698, 0.245556, -3.85286e-05, -6.6199e-05, 2.6531e-06
-0.281807, -0.247934, -0.0515297, 0.24551, 5.76663e-05, -0.000236218, 7.85756e-06
-0.275869, -0.238936, -0.0445839, 0.247738, 6.82598e-05, -0.000104677, 1.01517e-05
-0.272109, -0.232432, -0.0391635, 0.247504, 8.88589e-06, 0.00022723, -8.853e-06
-0.268148, -0.228703, -0.0338185, 0.239366, -8.14737e-05, -1.27518e-05, 1.60982e-05
-0.264203, -0.227304, -0.0271789, 0.235052, -4.67756e-05, 0.000207902, -1.28876e-05
-0.258591, -0.229834, -0.0202458, 0.230384, 5.40118e-05, -6.13596e-05, -1.23807e-05
-0.253889, -0.230187, -0.0139902, 0.228623, 1.32631e-05, 0.000112946, 1.18338e-06
-0.25045, -0.231065, -0.0102704, 0.222203, 9.12887e-05, 1.00202e-05, -1.94848e-05
-0.247632, -0.228817, -0.00560564, 0.218998, -3.42864e-05, 4.44708e-05, 3.13961e-05
-0.245035, -0.228983, -0.000949157, 0.214721, -2.58651e-05, -2.03238e-05, -2.61177e-05
-0.238765, -0.229944, 0.00234225, 0.212305, 2.05529e-05, 1.10029e-05, 1.76571e-06
-0.2351, -0.233186, 0.00261957, 0.209193, -2.29069e-05, -4.18366e-05, 4.74948e-05
-0.230552, -0.232173, 0.00328303, 0.206592, 0.000117966, 0.000154971, -4.5687e-05
-0.228644, -0.228381, 0.00395074, 0.203084, -0.000118567, -0.000138198, 1.31273e-05
-0.223187, -0.220427, 0.0040798, 0.198453, -9.81632e-06, 2.55145e-05, 5.81721e-06
-0.219354, -0.215875, 0.00433051, 0.193685, 6.32158e-06, 1.79762e-05, -4.10405e-06
-0.213604, -0.212677, 0.00434152, 0.190477, 9.89037e-05, -5.38569e-06, 1.82027e-05
-0.209955, -0.213382, 0.00432637, 0.18672, 7.5862e-05, 5.76774e-05, -1.1955e-05
-0.204241, -0.20995, 0.00427962, 0.180677, -4.11419e-05, 4.55803e-05, 1.38415e-06
-0.200354, -0.20604, 0.00453252, 0.177586, -7.16088e-05, 2.68802e-05, 6.13368e-07
-0.193025, -0.200357, 0.00563895, 0.174194, -4.24041e-05, -0.000121568, -1.97495e-05
-0.189097, -0.195596, 0.00548192, 0.172217, 3.45864e-05, 5.29051e-05, 2.4609e-05
-0.183185, -0.192899, 0.00591284, 0.164954, 0.000100757, 3.01261e-05, -1.57859e-05
-0.180612, -0.190122, 0.00749191, 0.157671, 2.32868e-05, 6.66812e-06, -3.25583e-07
-0.17685, -0.189259, 0.010821, 0.155098, 5.30249e-05, 7.63705e-05, 1.9877e-05
-0.17306, -0.186687, 0.0160068, 0.149266, -5.12425e-05, 6.05336e-05, -3.12222e-05
-0.173349, -0.185021, 0.0194727, 0.144066, 1.99982e-05, -5.32606e-05, -4.96288e-07
-0.171295, -0.181779, 0.0247591, 0.138652, 8.86196e-06, 2.31106e-05, 2.64711e-05
-0.170966, -0.179189, 0.0308656, 0.131694, -1.74161e-05, 3.02625e-05, -2.83002e-05
-0.170092, -0.178454, 0.0351132, 0.126489, 1.36254e-05, 7.09931e-08, 1.41502e-05
-0.166782, -0.179717, 0.0395381, 0.122714, -5.80303e-05, 6.70118e-06, -7.08112e-06
-0.167638, -0.178769, 0.0416524, 0.11986, 2.76813e-05, 6.97032e-05, -3.13791e-06
-0.165995, -0.175405, 0.0457126, 0.112329, -9.09595e-06, -9.15454e-06, 1.19611e-05
-0.164906, -0.170838, 0.049921, 0.105962, 6.66024e-06, -0.000224279, -2.13906e-05
-0.165318, -0.165564, 0.050945, 0.102206, 8.83627e-05, 0.000240964, 3.86045e-06
-0.162077, -0.163094, 0.0535143, 0.0952163, -4.62545e-05, -6.67299e-05, 1.50623e-05
-0.161922, -0.160478, 0.0541056, 0.0900167, -9.82554e-06, 0.000163961, -1.33467e-05
-0.161306, -0.160579, 0.0559826, 0.0841422, -1.50256e-05, -7.42814e-06, 2.74464e-05
-0.157984, -0.158229, 0.0597174, 0.0776082, 1.46847e-05, 7.67936e-05, -1.17694e-06
-0.158593, -0.1568, 0.061953, 0.0723904, 3.85415e-05, 4.73817e-05, -2.05429e-05
-0.156768, -0.153905, 0.0644787, 0.066401, -3.62981e-05, -5.2419e-05, 2.42575e-05
-0.154765, -0.150793, 0.0649972, 0.0600097, 1.59491e-05, -2.32288e-05, -1.59417e-05
-0.156266, -0.149301, 0.0652003, 0.0552956, 2.84108e-05, 3.64188e-05, -3.9462e-07
-0.153041, -0.146944, 0.0674326, 0.048495, -4.07874e-05, -3.05738e-05, 6.507e-06
-0.151585, -0.146307, 0.069009, 0.0417843, -7.40284e-06, 6.65369e-05, -1.71378e-05
-0.152901, -0.147333, 0.0692805, 0.0362078, 7.39108e-06, -3.88795e-06, 1.24269e-05
-0.150642, -0.143523, 0.0714963, 0.0264825, 4.60004e-05, 3.165e-05, 5.50683e-06
-0.150729, -0.141267, 0.0728653, 0.0181687, -1.16496e-05, -5.27084e-05, -1.7581e-05
-0.150994, -0.140702, 0.0725176, 0.012329, -5.16239e-06, 2.33553e-05, 2.557e-05
-0.147795, -0.138949, 0.0736448, 0.00363487, 1.90555e-05, 0.00017719, -2.86995e-05
-0.147531, -0.139321, 0.0730966, -0.000377973, -2.35899e-05, 1.17858e-05, 1.39732e-05
-0.148863, -0.139512, 0.0727602, -0.0039514, 3.22715e-05, 0.000152042, 6.19206e-06
-0.149073, -0.132002, 0.0713432, -0.00890508, -0.000626362, -0.000913645, -1.72774e-05
-0.255415, -0.0714685, -0.0165283, -0.0191552, 0.000331064, -0.00515645, 2.57045e-05
-0.33853, -0.0443301, -0.0527179, 0.00402455, -9.88944e-05, -0.00114384, -2.86399e-05
-0.326378, -0.0339992, -0.00912655, 0.0416713, 0.000767681, -0.00282261, -6.02167e-06
-0.324196, -0.0411466, -0.00760133, 0.0565722, -0.000780967, -0.00215841, 1.0671e-05
-0.362149, -0.0254878, -0.0566969, 0.065431, -0.000185905, -0.00419983, 1.14106e-05
-0.408872, -0.00059685, -0.112742, 0.0568637, 0.00108148, 0.00147569, -2.16346e-05
-0.416623, 0.0282784, -0.121514, 0.054095, 0.000393832, -0.00156837, 1.7104e-05
-0.408179, 0.0470068, -0.0971722, 0.0644467, 0.000110454, -0.00046143, -3.9133e-05
-0.434308, 0.0565407, -0.105118, 0.0784236, -0.00109357, -0.000344614, 2.68005e-06
-0.485822, 0.0712097, -0.152258, 0.0822215, 0.000252163, 0.000948425, 7.85735e-06
-0.51324, 0.0874802, -0.182156, 0.0812084, 4.96886e-06, -0.000193684, -2.32092e-05
-0.489907, 0.104927, -0.169806, 0.0931389, 0.000397283, -0.00010585, 3.64275e-05
-0.453914, 0.116096, -0.140822, 0.112147, -0.000411235, -0.000293832, 2.7908e-06
-0.448636, 0.126524, -0.142259, 0.1303, 0.000191485, -0.000610707, -5.43302e-06
-0.472817, 0.133007, -0.165767, 0.137136, 7.41825e-05, 0.000670351, 1.09319e-05
-0.495192, 0.139877, -0.179921, 0.137883, 0.000203715, -0.00048375, -1.51649e-05
-0.504326, 0.147226, -0.17982, 0.148578, 7.96022e-05, -0.000114261, -5.03866e-08
-0.513219, 0.152986, -0.184894, 0.164236, -0.000359806, 0.000249674, 1.33171e-05
-0.529419, 0.160296, -0.20478, 0.170694, -7.40322e-05, -0.000156307, -3.41292e-05
-0.53872, 0.164677, -0.21753, 0.173629, 5.26244e-05, 0.00048465, 1.82369e-05
-0.529714, 0.16272, -0.209413, 0.180916, -4.07484e-05, -0.000232372, 1.41171e-06
-0.513511, 0.160886, -0.193209, 0.194635, 0.000409058, 7.05493e-05, -2.60655e-05
-0.510695, 0.160086, -0.18771, 0.209251, -0.000171106, -4.88223e-05, 2.18102e-05
-0.520052, 0.164283, -0.196619, 0.218791, 0.000148415, -0.000341964, -1.03564e-05
-0.52574, 0.170488, -0.201421, 0.224393, -9.44023e-05, 0.000422387, -1.79288e-05
-0.519331, 0.172883, -0.198677, 0.230773, -7.38673e-05, -0.000259951, 1.87461e-05
-0.505139, 0.171836, -0.192422, 0.244938, -1.13708e-05, 0.000218474, 1.63739e-06
-0.49227, 0.168116, -0.187649, 0.255346, 0.000101735, 8.34747e-05, 7.25589e-07
-0.485353, 0.164178, -0.186034, 0.268501, 7.71167e-05, -0.000430157, 6.99126e-06
-0.482201, 0.164428, -0.179879, 0.27742, 8.757e-05, 0.000663592, -2.3593e-05
-0.481979, 0.165633, -0.175997, 0.283608, -6.79878e-05, -0.000606873, 2.29059e-05
-0.483682, 0.167776, -0.174751, 0.291956, 1.25972e-05, 0.00019155, -9.87089e-06
-0.486873, 0.168171, -0.17833, 0.300333, -3.71428e-05, -0.00016203, -1.77136e-05
-0.489301, 0.164676, -0.179428, 0.312962, 0.000101006, -3.84409e-05, 1.88415e-05
-0.487741, 0.162687, -0.175678, 0.320386, 9.81365e-05, 0.000296625, 1.67964e-06
-0.482992, 0.161498, -0.168503, 0.325705, -0.000105992, 7.80512e-05, 7.44311e-07
-0.4795, 0.160491, -0.163235, 0.331692, -0.000324585, -1.2125e-05, 3.29832e-07
-0.4791, 0.160138, -0.161274, 0.337389, 0.000390053, -5.20854e-05, 1.46161e-07
-0.480224, 0.157286, -0.158243, 0.344691, -1.93575e-05, 2.36314e-05, 6.73449e-06
-0.478647, 0.153506, -0.155478, 0.350984, 0.00043988, 2.38235e-05, -2.37067e-05
-0.474831, 0.149615, -0.151777, 0.357556, -0.00016812, -0.000102889, 2.83411e-06
-0.470164, 0.144594, -0.150631, 0.364059, -0.000117206, 6.78521e-05, 7.93777e-06
-0.4661, 0.1397, -0.147641, 0.368563, -4.12472e-05, 0.000490546, 1.01872e-05
-0.459501, 0.135736, -0.141417, 0.370705, 9.91673e-05, -0.000243099, -2.21767e-05
-0.453207, 0.130809, -0.135049, 0.380343, -0.000116226, -1.43015e-05, 2.35334e-05
-0.447775, 0.124469, -0.128676, 0.390634, 0.000183406, 0.000213897, -2.29322e-05
-0.443566, 0.120965, -0.124251, 0.393339, 0.00012398, 4.13915e-05, 1.65289e-05
-0.439732, 0.119165, -0.120741, 0.393503, 2.29254e-05, 0.000105097, 6.54858e-07
-0.434236, 0.115158, -0.11593, 0.397767, -5.39091e-05, -0.000200341, -6.39168e-06
-0.426588, 0.109064, -0.107651, 0.404908, 9.35563e-05, 0.000224881, 3.84948e-06
-0.420497, 0.104455, -0.102641, 0.409274, -0.000236158, 2.62375e-05, -4.97602e-06
-0.415922, 0.101805, -0.100955, 0.413592, 5.55203e-05, 9.17121e-05, 4.47681e-06
-0.409797, 0.0976814, -0.0957696, 0.41405, 0.000184754, 5.98401e-07, 1.98384e-06
-0.404106, 0.0937251, -0.087539, 0.414667, -7.82796e-05, -6.64685e-05, 7.54884e-06
-0.398201, 0.0875006, -0.0816962, 0.420586, 0.000146825, 0.000170746, -2.33459e-05
-0.392121, 0.0827202, -0.0782394, 0.423342, -3.10387e-05, -0.000177931, 2.99402e-06
-0.384755, 0.0798878, -0.0739247, 0.423196, -7.78226e-05, 0.000301545, 8.00864e-06
-0.377286, 0.0748888, -0.0663469, 0.421135, 2.95821e-05, 3.35314e-05, 1.02186e-05
-0.369899, 0.0686226, -0.0581905, 0.423205, 1.31089e-05, 2.15287e-05, -2.14146e-06
-0.36377, 0.0611744, -0.0519468, 0.425624, -2.62251e-05, 6.96041e-05, -7.63083e-06
-0.35821, 0.0552644, -0.0473848, 0.427904, 8.4481e-05, 0.000117599, -3.38151e-06
-0.35209, 0.05053, -0.0421064, 0.42475, 0.000250985, 0.000299026, 5.1834e-06
-0.343631, 0.0472841, -0.0340015, 0.420443, -7.02931e-05, 3.24151e-05, -4.38491e-06
-0.334798, 0.0411409, -0.0268929, 0.425608, 2.22472e-05, -4.56996e-05, -1.52826e-05
-0.326919, 0.0312112, -0.0225349, 0.431267, -0.000246414, 0.000260035, 1.99188e-05
-0.319831, 0.0238879, -0.018041, 0.429657, 0.000232489, 0.000101892, -1.78643e-05
-0.312439, 0.0184137, -0.0106374, 0.423965, 0.000241832, 0.000338778, 1.87747e-05
-0.305126, 0.013512, -0.0025983, 0.424399, -1.02805e-05, -0.00011014, 1.65005e-06
-0.299195, 0.00694866, 0.00187839, 0.426107, 3.815e-05, 0.000198118, -5.95067e-06
-0.29235, 0.00135076, 0.00448951, 0.426997, 3.82682e-05, 0.000134506, 4.04491e-06
-0.28329, -0.00349233, 0.00780214, 0.425102, 0.000102369, 0.00031987, 1.79245e-06
-0.275552, -0.00481763, 0.0135345, 0.420926, -7.20817e-05, 9.50338e-05, -5.88757e-06
-0.269893, -0.00719344, 0.0183905, 0.423133, -7.46672e-05, -9.80241e-05, 4.07287e-06
-0.264423, -0.0131914, 0.0216034, 0.427848, 7.37055e-05, 0.000450401, -4.87703e-06
-0.259036, -0.0193729, 0.0273316, 0.426607, 0.000160779, 0.000166217, -1.55006e-05
-0.251236, -0.0228596, 0.0364769, 0.418963, 0.000146006, 0.000514114, 1.98221e-05
-0.246952, -0.0261398, 0.044647, 0.415096, 1.13041e-05, 7.60054e-06, -1.79071e-05
-0.243466, -0.0314241, 0.048648, 0.41477, 5.8406e-05, 0.00019023, 2.54255e-05
-0.238224, -0.0391713, 0.0506011, 0.411943, -8.09115e-05, 8.42979e-05, -8.75435e-06
-0.231463, -0.0458477, 0.055444, 0.408254, 3.89043e-05, 0.000317642, -1.72188e-05
-0.22559, -0.050081, 0.0617544, 0.401354, 0.000113342, 0.000194141, 5.70914e-06
-0.223856, -0.0517166, 0.067267, 0.397696, 7.50109e-06, 0.000159447, -1.08095e-05
-0.220778, -0.0548839, 0.0704639, 0.399832, 0.00013146, 6.39871e-05, 2.19009e-05
-0.217906, -0.0598645, 0.0733487, 0.400358, 3.68925e-05, 0.000181844, -1.69859e-05
-0.212082, -0.0631728, 0.0761487, 0.396387, 5.67687e-06, 0.000260761, 1.9164e-05
-0.208039, -0.066801, 0.0797119, 0.390576, -8.15592e-06, 0.000122235, -1.81988e-05
-0.204226, -0.0699904, 0.0834397, 0.389055, 3.90915e-05, 3.41456e-05, 1.19568e-05
-0.201134, -0.0730255, 0.0866533, 0.38706, 0.000134788, 0.000141929, 5.29849e-06
-0.197556, -0.0745239, 0.0892452, 0.384374, 0.000113107, 8.29153e-05, -4.33392e-06
-0.191979, -0.0771233, 0.0911346, 0.381836, 7.14844e-05, 0.000210253, 1.81008e-05
-0.190582, -0.0803172, 0.0936002, 0.37596, -6.4425e-05, 0.000273363, -5.31831e-06
-0.187027, -0.0838014, 0.0963478, 0.370039, 9.95874e-05, 0.000127807, -9.03861e-06
-0.186566, -0.0889892, 0.0975654, 0.36887, -3.06284e-05, 0.000170082, -1.73448e-05
-0.181103, -0.0909076, 0.0981984, 0.36701, 0.000103892, 0.000168807, 1.90049e-05
-0.175972, -0.0904431, 0.101589, 0.361175, 7.80727e-05, 0.000201602, 1.75206e-06
-0.172718, -0.0904174, 0.105941, 0.35379, 7.73026e-05, 0.000249496, 7.76405e-07
-0.168379, -0.0941966, 0.109104, 0.348583, 6.62898e-05, 0.000203998, -6.33782e-06
-0.168806, -0.0995885, 0.107663, 0.345461, -2.40018e-05, 0.000370685, -2.80852e-06
-0.163803, -0.102832, 0.106857, 0.343263, 0.000181549, 0.000297732, 5.43731e-06
-0.158089, -0.104089, 0.110331, 0.340888, -2.63227e-05, 0.000305458, -1.76118e-05
-0.155704, -0.104293, 0.112277, 0.336585, 8.44378e-05, 0.000435668, 1.88866e-05
-0.150956, -0.105704, 0.114555, 0.329126, -3.73223e-05, 0.000533411, -1.83217e-05
-0.147678, -0.107257, 0.114516, 0.321904, 2.61668e-05, 0.000369842, 5.22042e-06
-0.145384, -0.111149, 0.11572, 0.319891, 8.63353e-05, 0.000217285, 8.99524e-06
-0.138288, -0.115142, 0.118957, 0.320994, -6.85155e-05, 0.000449989, -2.69575e-06
-0.133822, -0.117426, 0.120057, 0.31489, 0.000129809, 0.00044632, 5.48729e-06
-0.132798, -0.117437, 0.119644, 0.306192, 2.5489e-05, 0.00065159, -1.75897e-05
-0.126958, -0.117809, 0.121062, 0.298994, 1.12951e-05, 0.000582382, 1.88964e-05
-0.120373, -0.120696, 0.125054, 0.29533, 5.00529e-06, 0.000378191, -1.83173e-05
-0.118062, -0.125566, 0.125429, 0.292005, 5.55953e-05, 0.000754866, 5.22235e-06
-0.11543, -0.129259, 0.124567, 0.286161, 5.66704e-05, 0.000681542, -1.10252e-05
-0.109178, -0.130829, 0.126547, 0.281048, -7.09896e-05, 0.000508899, 2.84751e-05
-0.104392, -0.132532, 0.128533, 0.278515, 6.46442e-05, 0.000432383, -2.07424e-05
-0.10396, -0.134208, 0.127257, 0.272001, 2.86463e-05, 0.00115927, 4.14772e-06
-0.101452, -0.135017, 0.128133, 0.263255, 1.26942e-05, 0.000954174, 8.51988e-06
-0.0952493, -0.139153, 0.132125, 0.257444, 1.63163e-05, 0.00109686, -2.9064e-06
-0.0898111, -0.141814, 0.132126, 0.25336, -1.41322e-05, 0.000626209, -1.28793e-06
-0.0884423, -0.143473, 0.130437, 0.248808, 4.40905e-06, 0.0010583, 6.11114e-06
-0.0880693, -0.145596, 0.131244, 0.244935, -4.07519e-05, 0.000662505, 2.70807e-06
-0.0847741, -0.145543, 0.131508, 0.236893, 0.000152783, 0.00113445, -1.88213e-05
-0.0798169, -0.1461, 0.133574, 0.230553, -4.97414e-05, 0.00149041, 4.99904e-06
-0.0759385, -0.147902, 0.13533, 0.225981, 6.33691e-05, 0.00108756, -1.11242e-05
-0.0756413, -0.149788, 0.133619, 0.219217, -3.95292e-06, 0.0020836, 2.17615e-05
-0.0763104, -0.151191, 0.130966, 0.21034, 3.02824e-05, 0.00235814, -1.70477e-05
-0.0733435, -0.154749, 0.133354, 0.207788, 7.74875e-05, 0.00194591, 1.91366e-05
-0.0698732, -0.156132, 0.136661, 0.204008, 1.2975e-05, 0.00246395, 1.8104e-06
-0.0672276, -0.156525, 0.136171, 0.198842, -4.92183e-06, 0.00268019, -5.87962e-06
-0.0654479, -0.157513, 0.134833, 0.192449, -2.18105e-06, 0.00272928, 1.07461e-05
-0.0642389, -0.158558, 0.133199, 0.184804, 3.10676e-05, 0.00318483, -2.1929e-05
-0.0633694, -0.161084, 0.132708, 0.182244, -7.59534e-06, 0.00292621, 1.69735e-05
-0.0624836, -0.164198, 0.133899, 0.176338, 3.93593e-05, 0.00333216, -1.91695e-05
-0.0616906, -0.165432, 0.134807, 0.172533, -2.52835e-05, 0.00279129, 1.81963e-05
-0.0610456, -0.167026, 0.134655, 0.165808, 1.01585e-05, 0.00304547, 1.39375e-06
-0.0588378, -0.167312, 0.134074, 0.15845, 2.58642e-05, 0.00301128, 6.17624e-07
-0.0555704, -0.16854, 0.13379, 0.15256, 5.4167e-05, 0.00369685, -6.40818e-06
-0.0532015, -0.170986, 0.133771, 0.146547, -8.03068e-06, 0.00323319, 3.84217e-06
-0.053313, -0.173124, 0.131894, 0.141827, -1.42303e-05, 0.00306111, 2.17118e-05
-0.053963, -0.175026, 0.130982, 0.137613, 4.70713e-05, 0.00295814, -1.03879e-05
-0.0529564, -0.175422, 0.133695, 0.130547, 1.01875e-05, 0.00263223, 2.06647e-06
-0.0497208, -0.177526, 0.135611, 0.12532, 3.65486e-05, 0.00252785, -5.75399e-06
-0.0459512, -0.180847, 0.135893, 0.12317, -1.58381e-05, 0.00234145, -9.23168e-06
-0.0428326, -0.182152, 0.136151, 0.114223, 6.77213e-05, 0.00358021, 2.59097e-06
-0.0406565, -0.18572, 0.134437, 0.106815, -2.02426e-06, 0.00299465, 1.14816e-06
-0.0382106, -0.18626, 0.132076, 0.102617, 6.31712e-05, 0.00250159, 7.17851e-06
-0.035465, -0.188068, 0.133565, 0.0951049, 6.6504e-06, 0.00418505, -2.351e-05
-0.0324932, -0.188262, 0.133538, 0.0898872, 4.56527e-05, 0.00338281, 1.62729e-05
-0.0301085, -0.191418, 0.132585, 0.0823163, 0.000105642, 0.0045155, -1.94799e-05
-0.0270697, -0.194985, 0.135526, 0.0779804, 1.47797e-05, 0.00412319, 1.80588e-05
-0.0242616, -0.198181, 0.13761, 0.0720948, 8.13087e-05, 0.00493701, -1.86885e-05
-0.021856, -0.200805, 0.136812, 0.0666505, -4.93999e-05, 0.00442342, 1.17397e-05
-0.0199025, -0.201167, 0.137106, 0.0596131, 8.4883e-05, 0.00563731, 5.20231e-06
